fare_amount,passenger_count_2.0,passenger_count_3.0,passenger_count_4.0,passenger_count_5.0,passenger_count_6.0,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,session_evening,session_morning,session_night_AM,session_night_PM,season_summer,season_winter,week_weekend,distance_km
11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.600456439
7.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.388427231
6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.311063877
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.10159072
8.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.155377068
6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.314981987
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.099567275
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.103684573
18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.943824591
6.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.210534546
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.2126895
12.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476676225
16.66779956,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.807551525
7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.195691007
11.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.459779154
11.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.380643665
19.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.756816341
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.12639046
4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.087663317
8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.237450854
5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.238715187
9.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.319659143
17.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.883598743
14.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.680092422
6.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.208193112
10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.497473424
6.9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.276118598
15.93371844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.820806387
7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.181350356
9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.359504275
13.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.699460316
18.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.783804106
8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.215954566
8.470607897,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.316445737
11.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.30458133
6.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.226012481
9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.422461008
8.1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.299692496
7.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.244295809
10.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.538341231
9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.416821768
10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.197674506
14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.694391931
17.17893221,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.923404639
5.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.312556741
13.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.561722688
4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.144473767
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16436741
5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.210038499
16.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.243578772
8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.258367382
6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.134833482
9.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.263556907
5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.192615987
13.47366101,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.619187997
4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.088008722
6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.184605176
7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.177495648
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.083914243
10.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.446512135
17.89123595,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.912270555
11.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.70345618
19.84105682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.902263162
8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.281177129
10.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.480937924
6.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.232170591
4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.286158764
9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.383176747
6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.250217078
5.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.063867812
4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.267901397
5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03662771
8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.278987368
20.54570162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.739398611
7.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.247147277
11.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.484749029
4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.085616457
8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.246684864
9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.237066635
10.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.385738943
14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.358583633
12.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.690640624
16.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.803520229
6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.183239967
16.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.784722743
18.2990703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.877895447
5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.111463599
7.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.385015382
4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.067506465
9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.255211161
11.23500561,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.323506502
8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.209803665
10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.385000205
16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.598396633
13.9552273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.613053782
12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.590457882
14.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.725115071
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.126782922
15,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.683610779
19.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.743746168
9.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.34976403
9.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.635126539
4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.180789402
6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.337629309
16.41416413,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.533083076
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.305420055
3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11974199
5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.130353377
12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.61383561
6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.182065248
4.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.790612154
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.139501575
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.102748464
5.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.15504229
4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.109449585
7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.305646391
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.134415265
6.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.197356206
8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.190967822
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.10812136
8.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.305894314
10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.545202515
12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.291024893
10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.285565427
9.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.222096302
6.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.146765731
3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.052384936
12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.614196957
10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.211365885
9.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.318183075
6.175610747,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.000107729
4.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13845542
4.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.081579857
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.360334037
7.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.251263029
14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.501871373
20.7034348,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.57280083
11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.366212491
6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.146899025
7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.361268869
12.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.617757739
9.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.104368899
6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.159949761
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07434499
10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.591609956
6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.235903075
6.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.160540787
8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.226209636
18.93658197,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.554730312
12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.444853012
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.057475389
15.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.661535594
11.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.194628662
12.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.507812214
11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49404172
4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.182567136
7.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.052160645
6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.166195676
4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.124369655
4.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.142711589
13.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.339588281
11.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.37570783
7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.196734154
4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.116923599
14.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.731787568
8.34947604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.315416236
8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.432423524
5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.113003677
7.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.225952714
11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.211541227
20.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.438299168
8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.363685767
6.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.222885641
5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.200670752
18.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.591806504
6.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.121586345
6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.188898854
6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.571998081
12.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.564151616
3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.094842462
15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.559549136
5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.175849136
6.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.150998331
7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.297156775
8.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.372181074
11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.297413132
3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.092549828
5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.079359968
18.33057835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.454470997
6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.197775275
6.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.362730788
13.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.811195625
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.13541441
12.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.27514273
9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.191118857
8.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.257837365
21.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.895751058
6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.203101659
10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.350592451
7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.206969868
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.21423669
15.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.750878616
6.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.170581561
8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.038268066
16.03700416,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.703529443
10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.348834096
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.224431748
5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.158537765
11.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.665906963
15.89305809,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.859404152
6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.093373673
12.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.674098365
17.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.694566811
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.113099646
19.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.570670893
9.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.2024728
10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.343897451
4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.165166015
4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.137467695
2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.343239205
8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.201973704
6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.233453847
3.7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.035085536
11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.475390205
21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.577556395
10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.242113637
4.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.146281403
4.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1327909
12.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.612995746
14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.583070565
6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.144792654
10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.37797844
10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.557818201
5.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.151912545
7.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.102662991
16.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.191965811
9.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.376467879
4.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19.95406151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.794850718
5.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.152120183
20.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.700332057
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.197240207
6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.568302933
10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.396152164
4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.163416507
2.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.017121666
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.11747138
5.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.116424857
18.70670066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.644253292
9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.1307837
4.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.108538059
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.128531478
9.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.320035027
7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.226433516
6.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.337660329
17.57781306,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.98727475
10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.271648996
10.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.251656649
6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.159809625
4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.094398012
7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.169159266
7.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.277865736
13.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.507083273
11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.363712317
10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.635606071
6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.148497819
6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.191350692
10.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.580992061
12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.323343957
11.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.341466789
17.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.530826131
12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.11668803
11.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.787381691
6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.234874259
4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.094699044
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.141636195
9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.483266705
3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.043455776
8.362261679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.233312232
18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.855266874
4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.129657037
6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368305118
7.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.153758782
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.492001313
9.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2781118
5.348206099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.257199978
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.61725868
7.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.101513742
4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.063213795
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.09736468
6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.092530698
10.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.533806167
9.3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.47604998
3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.079447391
